tipo,adr
work+rest,149.4
work,104.49
work,108.4
work+rest,137.34
work+rest,94.86
work,160.2
work,163.0
work,149.4
work,126.9
work,122.4
work,125.1
work+rest,95.0
work,168.3
work+rest,129.65
work+rest,94.86
work+rest,95.17
work+rest,115.6
work,125.1
work,143.2
work+rest,159.0
work+rest,129.65
work+rest,148.69
work+rest,182.53
work+rest,207.9
work+rest,156.24
work+rest,123.84
work+rest,152.08
work,170.0
work,125.1
work,160.8
work,129.0
work+rest,127.94
work,190.93
work+rest,84.14
work,74.0
work+rest,94.0
work+rest,139.0
work+rest,95.0
work+rest,102.68
work,70.0
work+rest,146.96
work,166.5
work,76.0
work,87.0
work,76.0
work,200.2
work,151.2
work,129.73
work,76.0
work,87.0
work,87.0
work,179.0
work,76.0
work,76.0
work,76.0
work,43.5
work,87.0
work,87.0
work,76.0
work,85.5
work,179.38
work+rest,224.0
work,118.65
work,152.7
work,145.8
work+rest,131.66
work,149.77
work,149.77
work,99.0
work,84.43
work,81.16
work+rest,154.98
work,84.43
work+rest,145.98
work,119.85
work,160.67
work,101.52
work,101.52
work,101.52
work,145.0
work,205.0
work,132.3
work,147.6
work,146.53
work,108.57
work,95.0
work+rest,187.25
work,101.52
work+rest,177.77
work,147.6
work,118.8
work,146.0
work,118.0
work,205.0
work,95.0
work,145.53
work,95.4
work,176.0
work,157.85
work,140.0
work,65.0
work,65.0
work,140.0
work,140.0
work,140.0
work,110.0
work,140.0
work,65.0
work,140.0
work,140.0
work,140.0
work,140.0
work,140.0
work,110.0
work,140.0
work,140.0
work,140.0
work,140.0
work,65.0
work,140.0
work,65.0
work,65.0
work,110.0
work,140.0
work,65.0
work,65.0
work,65.0
work,80.75
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,146.0
work,65.0
work,65.0
work,65.0
work,65.0
work,139.5
work,65.0
work,139.5
work,139.5
work,93.09
work,65.0
work,93.09
work,139.5
work,93.09
work,139.5
work,93.09
work,65.0
work,139.5
work,139.5
work,99.78
work,218.0
work,117.9
work,65.0
work,204.0
work,98.6
work,146.0
work,115.5
work,146.0
work,89.75
work,115.5
work,95.4
work,146.0
work,117.9
work,117.9
work,117.9
work,117.9
work,117.9
work,117.9
work,179.38
work,209.5
work,152.53
work,117.9
work,95.4
work,93.6
work+rest,190.0
work+rest,100.3
work+rest,100.3
work+rest,133.2
work+rest,100.3
work+rest,100.3
work+rest,133.2
work+rest,113.4
work+rest,98.1
work+rest,73.0
work+rest,152.0
work+rest,215.0
work+rest,96.0
work+rest,225.0
work+rest,96.0
work+rest,96.0
work+rest,73.0
work+rest,132.0
work+rest,132.0
weekend,158.4
work,158.4
work+rest,132.0
work+rest,132.0
work+rest,132.0
work+rest,132.0
work+rest,132.0
work+rest,106.0
work+rest,132.0
work+rest,132.0
work+rest,132.0
work+rest,132.0
work+rest,132.0
weekend,144.0
work+rest,132.0
work+rest,132.0
work+rest,132.0
work+rest,184.0
work+rest,132.0
work+rest,96.9
work+rest,111.35
weekend,130.0
weekend,170.0
work,160.0
work+rest,132.0
work+rest,80.0
work+rest,80.0
work+rest,75.0
work+rest,80.0
work+rest,80.0
work+rest,75.0
work+rest,110.0
work+rest,131.0
work+rest,80.0
work+rest,80.0
work+rest,100.3
work+rest,92.28
work+rest,80.0
work+rest,110.0
work,120.0
work+rest,40.0
work+rest,80.0
work+rest,75.0
work+rest,111.35
work+rest,75.0
weekend,108.0
work+rest,165.0
work+rest,127.0
work+rest,112.56
work+rest,98.1
weekend,83.16
work+rest,278.33
work+rest,96.0
work+rest,96.0
work+rest,96.0
work+rest,96.0
work+rest,112.56
work+rest,116.1
work+rest,108.9
work+rest,108.9
work+rest,108.9
work+rest,108.9
work+rest,108.9
weekend,95.0
weekend,118.8
weekend,135.0
weekend,156.0
work+rest,181.17
weekend,89.0
weekend,102.6
work+rest,98.6
weekend,89.0
weekend,125.1
weekend,122.45
weekend,144.0
weekend,120.6
work+rest,123.3
weekend,134.0
work+rest,182.14
work+rest,150.61
work+rest,102.6
work+rest,102.6
work+rest,102.6
work+rest,87.32
work+rest,126.9
work+rest,98.1
work+rest,254.5
work+rest,126.9
work+rest,126.9
weekend,118.8
work+rest,134.4
work+rest,118.8
weekend,158.4
work+rest,118.8
work+rest,126.9
work+rest,96.9
weekend,135.0
weekend,85.0
weekend,91.48
work+rest,70.03
weekend,83.85
work,74.15
work+rest,162.0
weekend,151.2
weekend,108.0
weekend,96.78
weekend,160.0
work+rest,150.0
weekend,140.0
work+rest,221.38
work+rest,145.0
work+rest,95.0
work+rest,85.0
work+rest,95.0
work+rest,108.0
work+rest,95.0
rest,80.75
work+rest,149.0
work+rest,102.85
work+rest,107.41
work+rest,149.0
work+rest,102.85
work+rest,108.0
work+rest,245.0
work+rest,6.0
work,83.0
work+rest,130.9
work+rest,140.0
work,111.0
work+rest,95.0
work+rest,61.33
work+rest,97.02
work+rest,95.0
work+rest,95.0
work+rest,106.2
work+rest,148.5
work+rest,164.0
work,108.9
work+rest,126.0
work+rest,80.75
work+rest,129.0
work+rest,85.0
work+rest,118.8
work+rest,104.64
work+rest,106.25
work,204.0
work+rest,151.2
work+rest,108.9
work+rest,122.4
weekend,77.0
work+rest,134.46
work+rest,108.0
work+rest,95.0
work+rest,85.0
work+rest,108.9
work,108.9
work+rest,85.0
work,108.9
work,125.1
work+rest,158.4
work,85.5
work,134.1
work,140.0
work+rest,85.0
work+rest,85.0
work+rest,92.65
work+rest,85.0
work+rest,85.0
work,108.9
work+rest,118.8
work+rest,117.0
work+rest,133.0
work,126.1
work+rest,154.0
work+rest,102.85
work+rest,158.4
work+rest,113.4
work+rest,113.4
work+rest,113.4
work+rest,77.0
work+rest,116.55
work+rest,180.0
work+rest,164.5
work+rest,85.0
work,134.0
work+rest,117.04
work,85.0
work,108.0
work,92.98
work+rest,144.0
work+rest,144.63
work,169.0
work+rest,85.0
work+rest,142.56
work,150.0
work+rest,85.0
work+rest,149.0
work+rest,135.0
work+rest,118.8
work+rest,118.8
work+rest,117.0
work+rest,108.99
work+rest,85.0
work+rest,99.33
work,127.8
work+rest,85.0
work+rest,153.0
work,140.0
work+rest,121.63
work+rest,126.0
work+rest,108.99
work+rest,142.0
work,117.0
work+rest,85.0
work+rest,126.0
work+rest,103.18
work+rest,128.0
work+rest,160.0
work+rest,117.04
work,116.31
work,130.0
work+rest,111.0
work+rest,108.0
work+rest,90.55
work+rest,85.0
work+rest,114.36
work+rest,85.5
work+rest,113.09
work+rest,143.03
work,140.0
work+rest,85.0
work,179.0
work+rest,140.0
work,129.0
work+rest,118.0
work+rest,118.0
work,160.0
work+rest,175.88
work,134.75
work,85.0
work,108.04
work,122.4
work,122.4
work,126.0
work,139.0
work,85.0
work,139.0
work,107.41
work,103.5
work+rest,80.75
work+rest,95.0
work+rest,94.36
work,129.0
work,65.0
work,65.0
work,65.0
work+rest,102.85
work+rest,126.88
work,118.8
work,170.0
work+rest,95.48
work,221.4
work,102.04
work,125.0
work+rest,79.0
work+rest,79.0
work+rest,158.4
work,118.8
work,144.0
work,115.0
work,158.4
work,113.4
work,115.0
work,108.0
work,114.73
work,85.0
work+rest,90.95
work,139.0
work,144.0
work,160.2
work,151.2
work,149.0
work,149.0
work,144.67
work,119.7
work,118.8
work,118.8
work+rest,118.8
work,158.0
work,108.0
work,118.8
work+rest,132.3
work+rest,146.92
work,149.0
work+rest,91.48
work,144.0
work+rest,104.48
work+rest,108.9
work+rest,133.75
work,216.0
work+rest,80.24
work,150.0
work+rest,80.75
work+rest,96.1
work,135.0
work,117.0
work,138.0
work+rest,95.47
work+rest,129.0
work+rest,80.75
work,85.0
work,113.4
work+rest,122.4
work,186.2
work,152.0
work,166.25
work,152.0
work,201.25
work,152.0
work,201.25
work,166.25
work,201.25
work,152.0
work,152.0
work,152.0
work,152.0
work,152.0
work,152.0
work,118.8
work,147.67
work,149.0
work+rest,103.76
work,129.0
work,152.0
work+rest,108.8
work+rest,91.48
work+rest,152.98
work+rest,95.48
work,164.0
work,157.5
work,157.5
work,175.56
work,94.25
work,125.0
work,100.8
work,157.5
work,92.65
work+rest,115.6
work,133.6
work+rest,133.61
work,135.0
work,141.3
work,85.0
work,146.92
work,168.3
work,132.3
work+rest,132.3
work,190.8
work,97.2
work,140.0
work,151.2
work+rest,92.65
work,100.8
work,100.8
work,100.8
work,144.8
work+rest,95.13
work,108.0
work,157.5
work,98.1
work,108.0
work,135.0
work,149.0
work,151.0
work,139.5
work+rest,125.1
rest,110.9
work,123.0
work,102.85
work,102.85
work,102.85
work,102.85
work,243.0
work,102.85
work,198.9
work,180.0
work,148.75
work,75.0
work,67.5
work,133.98
work,170.0
work,109.0
work,118.8
work,204.0
work,190.0
work,109.0
work,109.0
work,109.0
work,144.0
work,71.0
work,80.0
work,90.0
work,153.0
work,99.0
work,90.0
work,90.0
work,90.0
work,90.0
work,71.0
work,90.0
work,151.5
work,90.0
work,71.0
work,138.5
work,175.0
work,147.6
work,118.8
work+rest,137.2
work,144.0
work,113.4
work,143.1
work,224.1
work,92.65
work,151.2
work,175.56
work,151.2
work,123.84
work,91.48
work,113.4
work,140.0
work,157.5
work,180.9
work,185.0
work,135.0
work,180.9
work,119.0
work,98.1
work,184.0
work,160.0
weekend,108.0
rest,158.0
work+rest,108.0
weekend,132.3
work+rest,85.0
weekend,151.2
work+rest,75.0
work+rest,85.0
work+rest,113.4
work+rest,106.1
work+rest,85.0
work+rest,90.0
work+rest,85.0
work+rest,85.0
work+rest,123.33
work+rest,75.0
work+rest,75.0
work+rest,96.67
work+rest,166.67
work+rest,85.0
work+rest,85.0
work+rest,85.0
work+rest,85.0
work+rest,85.0
work+rest,123.33
work+rest,123.33
work+rest,85.0
work+rest,90.0
work+rest,96.67
work+rest,90.0
work+rest,42.5
work+rest,123.33
work+rest,112.65
work+rest,123.33
work+rest,85.0
work+rest,85.0
work+rest,96.67
work+rest,85.0
work+rest,132.3
work+rest,85.0
work+rest,132.3
work+rest,85.0
work+rest,85.0
work+rest,85.0
work+rest,96.67
work+rest,132.3
work+rest,90.67
work+rest,160.0
work+rest,85.0
work+rest,150.0
work+rest,108.9
weekend,195.0
work+rest,90.67
work+rest,151.2
work+rest,118.8
work+rest,91.63
package,150.4
work+rest,204.82
work+rest,80.75
weekend,103.18
work+rest,139.5
work+rest,121.27
work+rest,140.4
work+rest,140.4
work+rest,140.4
work+rest,140.4
work+rest,89.76
work+rest,89.76
work+rest,45.33
work+rest,151.2
work+rest,151.2
work+rest,151.2
work+rest,133.47
work+rest,171.87
work+rest,121.47
work+rest,171.87
work+rest,205.0
weekend,155.0
work+rest,85.0
work+rest,132.3
work+rest,161.0
work+rest,90.67
work+rest,90.67
work+rest,90.67
work+rest,118.8
work+rest,151.2
weekend,108.0
work,102.6
work+rest,90.67
work+rest,90.67
work+rest,90.67
work+rest,90.67
work+rest,90.67
work+rest,103.5
work+rest,90.67
work+rest,108.9
work+rest,108.9
work+rest,205.0
work+rest,118.8
weekend,77.0
work+rest,68.0
work+rest,166.0
weekend,77.0
work+rest,132.3
work+rest,87.2
weekend,108.0
weekend,120.0
work+rest,120.0
work,102.6
weekend,120.0
weekend,120.0
weekend,120.0
weekend,108.0
weekend,108.0
work+rest,179.0
work+rest,171.13
work+rest,95.0
work+rest,153.0
work+rest,82.28
weekend,118.58
work+rest,151.5
work+rest,141.3
weekend,118.58
work+rest,117.04
weekend,95.0
work+rest,79.66
weekend,95.0
weekend,123.2
weekend,95.0
work,95.0
weekend,134.0
weekend,139.0
weekend,130.0
weekend,130.0
weekend,130.0
weekend,130.0
weekend,130.0
weekend,130.0
weekend,130.0
weekend,130.0
weekend,130.0
work+rest,122.13
work+rest,111.33
work+rest,215.6
work+rest,79.0
weekend,108.0
weekend,90.0
weekend,104.0
work+rest,135.15
work+rest,115.6
work+rest,115.6
work+rest,85.0
weekend,89.0
work+rest,88.01
weekend,163.91
work+rest,94.12
weekend,120.0
work+rest,117.04
weekend,151.2
work+rest,91.48
work+rest,91.48
weekend,95.0
work+rest,135.0
work+rest,135.0
work+rest,91.48
work+rest,185.6
work+rest,87.12
work+rest,153.03
weekend,98.1
weekend,98.1
weekend,98.1
weekend,98.1
weekend,82.66
work+rest,91.48
weekend,110.0
work+rest,108.0
work+rest,150.45
work+rest,85.0
work+rest,108.0
work+rest,132.3
work,126.0
work+rest,100.95
work+rest,100.3
work+rest,128.76
work,250.0
work,92.98
work+rest,107.0
work,153.0
work+rest,125.8
work+rest,146.92
work+rest,85.5
work,240.0
work,67.0
work+rest,118.0
work+rest,118.8
work+rest,108.0
work+rest,108.0
work+rest,95.0
work,80.75
work+rest,118.8
work+rest,80.75
work+rest,177.62
work+rest,177.62
work+rest,139.0
work+rest,85.5
work+rest,151.2
work+rest,164.13
work+rest,85.0
work+rest,100.0
work+rest,80.75
work+rest,108.0
work+rest,138.0
work,120.0
work+rest,95.0
work,120.0
work+rest,139.5
work+rest,120.0
work,127.8
work+rest,102.85
work,169.0
work+rest,103.05
work,120.0
work+rest,85.0
work+rest,103.05
work+rest,118.8
work+rest,150.0
work+rest,90.1
work+rest,104.0
work+rest,164.5
work+rest,136.3
work+rest,110.0
work+rest,95.0
work+rest,110.0
work+rest,132.3
work+rest,120.0
work+rest,159.0
work,135.0
work+rest,159.0
work+rest,120.0
work,120.0
work+rest,120.0
work,120.0
work+rest,120.0
work,120.0
work,120.0
work+rest,120.0
work+rest,120.0
work,120.0
work,120.0
work,184.0
work,120.0
work+rest,159.0
work,250.0
work,120.0
work+rest,176.33
work,120.0
work+rest,120.0
work,120.0
work,120.0
work+rest,120.0
work,102.6
work,120.0
work,120.0
work,120.0
work,120.0
work,110.0
work,65.0
work+rest,159.0
work+rest,95.0
work+rest,75.23
work+rest,103.84
work+rest,75.23
work+rest,127.8
work+rest,100.3
work,136.0
work+rest,80.75
work+rest,80.75
work+rest,80.75
work+rest,171.9
work+rest,76.5
work+rest,120.0
work+rest,76.5
work+rest,153.0
work,140.0
work,120.0
work,120.0
work+rest,78.41
work+rest,110.7
work+rest,85.5
work+rest,110.7
work+rest,185.67
work,120.0
work,120.0
work+rest,78.41
work,120.0
work,120.0
work+rest,85.0
work+rest,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work+rest,120.0
work+rest,120.0
work+rest,102.85
work+rest,120.0
work+rest,108.0
work,120.0
work+rest,120.0
work+rest,130.0
work,130.0
work+rest,85.0
work+rest,120.0
work+rest,125.8
work+rest,120.0
work+rest,120.0
work,102.6
work+rest,120.0
work,102.6
work,120.0
work+rest,120.0
work,108.0
work+rest,120.0
work,102.6
work+rest,120.0
work+rest,120.0
work+rest,90.0
work,120.0
work,120.0
work+rest,107.0
work+rest,99.96
work,154.0
work+rest,120.0
work+rest,80.75
work,120.0
work+rest,80.0
work+rest,121.55
work+rest,120.0
work,102.6
work+rest,213.0
work+rest,85.0
work,108.0
work,83.16
work,108.05
work,102.6
work+rest,95.0
work,202.5
work+rest,90.95
work,130.0
work+rest,151.2
work,90.0
work+rest,151.2
work,140.0
work,80.75
work,151.5
work,170.0
work+rest,105.6
work,120.0
work,139.0
work+rest,95.0
work,170.0
work,170.0
work,65.0
work,170.0
work,67.0
work,170.0
work,100.1
work,67.0
work,90.0
work,99.0
work,120.0
work,113.4
work,95.0
work,67.0
work,67.0
work,65.0
work,65.0
work,67.0
work,65.0
work,65.0
work,65.0
work,139.5
work+rest,80.75
work,139.5
work,139.5
work,160.0
work+rest,80.75
work+rest,158.4
work,118.8
work+rest,80.75
work,108.0
work+rest,80.75
work,120.0
work+rest,80.75
work+rest,80.75
work,176.3
work+rest,132.3
work+rest,113.4
work+rest,113.4
work+rest,113.4
work+rest,190.8
work+rest,115.0
work+rest,85.0
work+rest,164.0
work,130.0
work,120.0
work,229.0
work,140.0
work+rest,175.0
work+rest,80.75
work,130.0
work+rest,95.0
work,120.0
work+rest,99.96
work,155.0
work,102.6
work,126.0
work,116.65
work,95.0
work+rest,94.0
work,102.6
work,102.6
work+rest,151.2
work,108.0
work,90.0
work,139.5
work,120.0
work,110.0
work,95.0
work,109.65
work,109.65
work,109.65
work,109.65
work,109.65
work,169.0
work,109.65
work,109.65
work,109.65
work,95.0
work,95.0
work,80.0
work,135.1
work,80.0
work,163.33
work,120.0
work,108.0
work,70.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,120.0
work,75.0
work,120.0
work,70.0
work,70.0
work,37.5
work,75.0
work,75.0
work,75.0
work,75.0
work,70.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,120.0
work,231.78
work,175.5
work,120.0
work,175.5
work,102.6
work,120.0
work,154.35
work,151.2
work,120.0
work,215.6
work,132.3
work,128.01
work,80.0
work,84.43
work,92.28
work,135.0
work,157.27
work,80.0
work,152.78
work,152.78
work,80.0
work,157.5
work,90.95
work,115.0
work,115.0
work,90.95
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,115.0
work,90.0
work,115.0
work,115.0
work,90.0
work,90.0
work,80.0
work,115.0
work,115.0
work,115.0
work,140.0
work,132.3
work,132.3
work,80.0
work,132.3
work,140.0
work,115.0
work,90.0
work,115.0
work,115.0
work,80.0
work,115.0
work,115.0
work,115.0
work,115.0
work,80.0
work,90.0
work+rest,145.2
work,90.0
work,115.0
work,115.0
work,112.0
work,115.0
work,115.0
work,90.0
work,115.0
work,117.05
work,190.8
work,115.0
work,175.0
work,115.0
work,80.0
work,115.0
work,115.0
work,107.53
work,115.0
work,115.0
work,115.0
work,119.0
work,115.0
work,107.53
work,115.0
work,115.0
work,115.0
work,115.0
work,115.0
work,115.0
work,190.8
work,90.0
work,115.0
work,115.0
work,115.0
work,115.0
work,115.0
work,190.8
work,115.0
work,149.0
work,115.0
work,119.0
work,115.0
work,170.0
work,115.0
work,115.0
work,90.0
work,90.0
work,115.0
work,115.0
work,90.0
work,115.0
work,115.0
work,115.0
work,90.0
work,115.0
work,90.0
work,115.0
work,55.33
work,80.0
work,80.0
work,115.0
work,80.0
work,115.0
work,80.0
work,102.04
work,102.04
work,115.0
work,115.0
work,90.0
work,115.0
work,80.0
work,175.0
work,90.0
work,80.0
work,90.0
work,115.0
work,152.46
work,90.0
work+rest,152.78
work+rest,151.2
work+rest,85.0
weekend,120.0
work+rest,235.33
rest,223.2
work+rest,12.0
work+rest,157.95
work+rest,119.0
work+rest,190.8
work+rest,119.0
work+rest,90.0
work+rest,159.0
work+rest,85.0
work+rest,85.0
work+rest,175.5
work+rest,183.5
work+rest,85.0
weekend,89.1
work+rest,85.0
work+rest,129.0
work+rest,149.0
weekend,119.0
work+rest,175.5
work+rest,190.8
work+rest,134.73
weekend,160.0
work+rest,132.3
work+rest,80.75
work+rest,66.13
weekend,108.0
work+rest,85.0
work+rest,110.0
work+rest,111.8
weekend,120.0
work+rest,106.3
work+rest,114.75
work+rest,83.38
work+rest,106.59
work+rest,106.3
work+rest,106.3
work+rest,106.3
work+rest,106.3
work+rest,106.3
work+rest,139.5
weekend,150.0
weekend,139.0
weekend,130.0
work+rest,157.33
weekend,85.0
work+rest,135.0
weekend,95.0
work+rest,200.7
weekend,185.4
work+rest,120.0
work+rest,160.0
weekend,96.3
weekend,85.0
weekend,85.0
weekend,132.3
work+rest,111.67
weekend,85.0
work+rest,83.38
weekend,150.0
weekend,150.0
work,158.4
work+rest,151.2
work+rest,96.3
work,95.0
work+rest,95.0
work+rest,95.0
work+rest,95.0
work+rest,78.0
work+rest,109.07
work+rest,100.07
work+rest,78.0
work+rest,78.0
work+rest,70.0
work+rest,111.67
work+rest,173.7
work+rest,128.7
work+rest,78.0
work+rest,70.0
work+rest,70.0
work+rest,85.0
work+rest,87.05
work+rest,78.0
work+rest,148.28
work+rest,70.0
work+rest,78.0
work+rest,78.0
work+rest,133.11
work+rest,78.0
work+rest,78.0
work+rest,143.33
work+rest,108.0
work,159.0
work+rest,70.0
work+rest,39.0
work+rest,108.0
work+rest,158.4
work+rest,85.0
work+rest,158.4
work+rest,154.0
work,118.8
work+rest,158.4
work+rest,96.3
work+rest,85.0
work+rest,112.68
work+rest,128.7
work+rest,147.33
work+rest,91.63
work+rest,119.0
work+rest,85.0
work+rest,126.0
work,87.01
work+rest,66.5
work+rest,95.48
work,97.2
work+rest,66.5
work,62.5
work+rest,81.0
work,73.0
work+rest,81.0
work,73.0
work+rest,66.5
work,62.5
work+rest,66.5
work,62.5
work+rest,66.5
work+rest,81.0
work+rest,66.5
work,62.5
work+rest,81.0
work+rest,81.0
work,73.0
work+rest,66.5
work,62.5
work+rest,66.5
work+rest,151.2
work+rest,112.88
work+rest,112.88
work+rest,140.0
work+rest,140.0
work+rest,140.0
work+rest,108.0
work,76.5
work,76.5
work+rest,110.36
work+rest,177.0
work+rest,135.0
work+rest,80.75
work+rest,179.63
work+rest,108.0
work+rest,179.63
work+rest,129.0
work+rest,129.0
work+rest,129.0
work+rest,108.0
work+rest,129.0
work+rest,180.0
work+rest,85.5
work+rest,72.25
work,142.2
work+rest,126.0
work+rest,97.53
work+rest,80.75
work+rest,148.5
work+rest,151.2
work,97.2
work+rest,121.55
work,160.2
work+rest,110.36
work,105.5
work,154.5
work+rest,85.5
work+rest,108.0
work+rest,109.65
work+rest,85.0
work+rest,108.0
work,97.2
work+rest,72.25
work,85.5
work,160.2
work+rest,99.71
work,85.0
work+rest,128.0
work+rest,158.4
work,108.0
work,85.5
work+rest,151.2
work,135.0
work+rest,95.0
work,95.0
work,95.0
work,123.2
work+rest,134.78
work,89.0
weekend,88.0
work+rest,100.75
work+rest,97.82
work+rest,80.75
work+rest,118.8
work+rest,118.8
work+rest,242.77
work+rest,100.75
work,132.3
work+rest,90.55
work,107.1
work+rest,151.2
work+rest,118.8
work+rest,145.2
work,118.8
work+rest,129.96
work+rest,129.96
work+rest,151.2
work+rest,132.3
work+rest,100.75
work+rest,80.75
work+rest,100.75
work,99.0
work,108.0
work+rest,155.0
work,79.0
work,95.0
work+rest,90.9
work+rest,90.9
work+rest,108.0
work,108.0
work+rest,100.75
work+rest,85.0
work,80.75
work+rest,182.18
work,91.63
work+rest,90.95
work+rest,128.7
work+rest,112.0
work,85.5
work+rest,156.0
work+rest,70.44
work,112.0
work,112.0
work+rest,153.05
work+rest,139.57
work+rest,108.0
work+rest,198.0
work+rest,100.75
work,192.86
work+rest,128.7
work+rest,117.0
work+rest,100.75
work+rest,100.75
work+rest,100.75
work+rest,70.44
work+rest,128.7
work+rest,128.7
work,98.55
work+rest,85.0
work+rest,85.0
work+rest,96.3
work+rest,128.7
work+rest,100.75
work,103.18
work,110.77
work,85.0
work,130.5
work,150.0
work,129.0
work,118.8
work,179.0
work,119.0
work,160.0
work,140.0
work,135.0
work,99.67
work+rest,80.75
work+rest,76.5
work,128.7
work,85.0
work,85.5
work+rest,139.0
work+rest,102.0
work,160.0
work,95.48
work,96.0
work,96.3
work,96.3
work,90.9
work,119.5
work+rest,114.28
work,196.0
work+rest,160.0
work,190.8
work,108.0
work,108.0
work,91.48
work+rest,160.0
work,160.0
work,119.0
work,198.28
rest,89.75
work+rest,203.0
work,85.5
work+rest,249.63
work,133.44
work+rest,141.9
work,85.0
work,134.0
work,85.0
work+rest,90.95
work,96.3
work,96.3
work,110.7
work,110.7
work,95.5
work,131.75
work,80.75
work,120.0
work,118.8
work,65.0
work,140.0
work,124.0
work,149.0
work,116.8
work,72.76
work,133.44
work,143.44
work,85.0
work,95.0
work,96.3
work,160.0
work,95.0
work,123.0
work,95.0
work,140.0
work,119.0
work,95.0
work,123.0
work,180.0
work,107.0
work,95.0
work,85.0
work,95.0
work,99.45
work,118.8
work,95.0
work,140.0
work,85.0
work,180.0
work,119.0
work,96.3
work,96.3
work,140.0
work,119.0
work,132.3
work,132.3
work,132.3
work,95.0
work,139.0
work,105.4
work,95.0
work+rest,137.14
work+rest,72.76
work,128.7
work,132.3
work,85.0
work,132.3
work,139.0
work,132.3
work,119.0
work,151.2
work,129.0
work,95.0
work,85.0
work,130.0
work,139.0
work,140.0
work,120.0
work,140.0
work,113.7
work,113.7
work,85.0
work,95.0
work,180.0
work,139.0
work,120.0
work,123.2
work,123.0
work,113.7
work,140.0
work,75.28
work,63.76
work,95.0
weekend,85.5
work+rest,80.75
work+rest,80.75
work+rest,151.2
work+rest,85.5
work+rest,101.87
work+rest,142.5
work+rest,183.5
weekend,67.0
work+rest,142.5
work+rest,126.5
work+rest,85.0
work+rest,101.87
work+rest,300.0
work+rest,108.0
work+rest,108.0
work+rest,90.95
work+rest,80.75
work+rest,80.75
work+rest,76.46
work+rest,74.15
work+rest,132.3
work+rest,120.0
work+rest,115.0
work+rest,132.3
work+rest,151.2
work+rest,103.7
work+rest,151.2
work+rest,134.55
work+rest,82.17
work+rest,158.0
work+rest,207.0
work+rest,96.3
work+rest,96.3
work+rest,202.5
work+rest,123.25
work+rest,123.25
work+rest,166.5
weekend,67.0
work+rest,132.3
work+rest,168.25
work+rest,80.01
weekend,145.0
weekend,115.0
weekend,115.0
weekend,115.0
work+rest,98.5
weekend,115.0
weekend,90.0
weekend,115.0
work+rest,151.2
weekend,115.0
work+rest,190.8
weekend,115.0
weekend,115.0
weekend,90.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
work+rest,129.6
weekend,115.0
weekend,115.0
weekend,90.0
weekend,115.0
weekend,115.0
weekend,90.0
weekend,90.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,90.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,90.0
weekend,115.0
work+rest,132.3
weekend,115.0
weekend,115.0
weekend,115.0
weekend,109.0
weekend,115.0
weekend,90.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,115.0
weekend,90.0
weekend,115.0
weekend,3.0
weekend,90.0
work+rest,72.76
work+rest,121.55
work+rest,106.25
weekend,90.0
work+rest,105.4
work+rest,80.75
weekend,115.0
work+rest,105.4
weekend,115.0
weekend,90.0
weekend,115.0
work+rest,118.8
work+rest,86.9
weekend,75.0
work+rest,130.58
weekend,90.0
weekend,115.0
weekend,110.71
weekend,90.0
weekend,130.5
weekend,115.0
weekend,125.0
weekend,125.0
weekend,125.0
weekend,120.0
work,123.3
work,112.0
work,69.99
work+rest,80.75
work+rest,128.7
work+rest,96.3
work,140.0
work,104.0
work,104.0
work+rest,96.3
work+rest,128.7
work+rest,106.25
work+rest,106.25
work+rest,112.25
work+rest,90.95
work+rest,72.76
work,83.39
work+rest,80.75
work+rest,80.75
work+rest,90.95
work+rest,80.75
work,123.33
work,123.33
work,123.33
work,123.3
work+rest,90.95
work+rest,149.0
work,119.0
work+rest,98.7
work+rest,144.45
work+rest,135.72
work+rest,111.3
work+rest,111.3
work+rest,70.44
work+rest,70.44
work,84.7
work,120.0
work,95.0
work+rest,127.65
work+rest,80.75
work,110.0
work+rest,80.75
work+rest,101.72
work+rest,110.0
work,95.0
work+rest,71.73
work,80.1
work,80.1
work,109.0
work,104.4
work,80.1
work+rest,81.28
work,119.5
work+rest,112.5
work+rest,81.28
work+rest,94.14
work,113.0
work+rest,80.75
work,113.0
work,90.9
work,95.0
work+rest,110.0
work+rest,132.6
work,120.0
work,105.0
work,95.0
work,109.0
work,130.0
work,95.0
work+rest,90.95
work+rest,104.85
work+rest,104.85
work+rest,85.0
work+rest,85.0
work,126.0
work,130.0
work+rest,100.2
work,130.0
work,169.0
work,123.0
