hotel,adr
City Hotel,138.6
City Hotel,138.6
City Hotel,138.6
City Hotel,138.6
City Hotel,138.6
City Hotel,208.2
City Hotel,121.5
City Hotel,111.6
City Hotel,145.5
City Hotel,228.53
City Hotel,120.0
City Hotel,134.24
City Hotel,198.0
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,89.1
City Hotel,119.1
City Hotel,216.0
City Hotel,119.1
City Hotel,147.0
City Hotel,135.0
City Hotel,129.2
City Hotel,147.0
City Hotel,147.0
City Hotel,135.0
City Hotel,88.8
City Hotel,89.1
City Hotel,120.0
City Hotel,150.0
City Hotel,137.7
City Hotel,185.0
City Hotel,193.33
City Hotel,213.33
City Hotel,137.7
City Hotel,150.0
City Hotel,147.0
City Hotel,119.1
City Hotel,147.0
City Hotel,120.0
City Hotel,160.0
City Hotel,101.46
City Hotel,144.0
City Hotel,120.0
City Hotel,120.0
City Hotel,171.0
City Hotel,120.0
City Hotel,112.32
City Hotel,232.2
City Hotel,80.1
City Hotel,147.0
City Hotel,137.1
City Hotel,118.8
City Hotel,133.48
City Hotel,174.0
City Hotel,107.53
City Hotel,108.0
City Hotel,111.6
City Hotel,265.0
City Hotel,110.0
City Hotel,132.0
City Hotel,118.8
City Hotel,118.8
City Hotel,99.0
City Hotel,147.0
City Hotel,117.0
City Hotel,138.0
City Hotel,147.0
City Hotel,138.0
City Hotel,117.0
City Hotel,117.0
City Hotel,107.53
City Hotel,104.0
City Hotel,107.53
City Hotel,142.5
City Hotel,88.0
City Hotel,123.43
City Hotel,125.4
City Hotel,148.5
City Hotel,150.0
City Hotel,160.0
City Hotel,140.0
City Hotel,103.95
City Hotel,173.33
City Hotel,186.0
City Hotel,120.0
City Hotel,186.0
City Hotel,133.71
City Hotel,12.0
City Hotel,117.6
City Hotel,88.56
City Hotel,222.0
City Hotel,101.37
City Hotel,150.0
City Hotel,91.67
City Hotel,88.56
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,150.0
City Hotel,85.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,94.8
City Hotel,110.0
City Hotel,110.0
City Hotel,120.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,120.0
City Hotel,119.0
City Hotel,110.0
City Hotel,110.4
City Hotel,110.0
City Hotel,114.0
City Hotel,95.0
City Hotel,110.0
City Hotel,121.6
City Hotel,95.0
City Hotel,121.5
City Hotel,121.6
City Hotel,130.0
City Hotel,145.0
City Hotel,108.0
City Hotel,138.0
City Hotel,138.0
City Hotel,138.0
City Hotel,138.0
City Hotel,138.0
City Hotel,120.0
City Hotel,94.0
City Hotel,96.0
City Hotel,110.0
City Hotel,175.0
City Hotel,131.5
City Hotel,120.0
City Hotel,99.0
City Hotel,130.0
City Hotel,150.0
City Hotel,163.33
City Hotel,170.0
City Hotel,133.0
City Hotel,145.0
City Hotel,144.0
City Hotel,204.0
City Hotel,148.5
City Hotel,144.14
City Hotel,130.5
City Hotel,110.0
City Hotel,110.0
City Hotel,110.0
City Hotel,114.0
City Hotel,150.0
City Hotel,150.0
City Hotel,110.0
City Hotel,147.6
City Hotel,144.0
City Hotel,110.0
City Hotel,18.0
City Hotel,117.6
City Hotel,120.0
City Hotel,144.0
City Hotel,124.9
City Hotel,89.1
City Hotel,163.33
City Hotel,125.1
City Hotel,116.33
City Hotel,125.1
City Hotel,153.33
City Hotel,116.33
City Hotel,116.33
City Hotel,106.28
City Hotel,160.0
City Hotel,170.0
City Hotel,110.0
City Hotel,89.1
City Hotel,130.0
City Hotel,220.0
City Hotel,130.0
City Hotel,65.0
City Hotel,65.0
City Hotel,65.0
City Hotel,110.0
City Hotel,101.33
City Hotel,110.0
City Hotel,153.0
City Hotel,127.83
City Hotel,89.1
City Hotel,129.2
City Hotel,95.0
City Hotel,110.0
City Hotel,148.5
City Hotel,152.0
City Hotel,95.0
City Hotel,107.1
City Hotel,107.1
City Hotel,139.5
City Hotel,179.0
City Hotel,139.5
City Hotel,187.5
City Hotel,215.0
City Hotel,150.48
City Hotel,146.25
City Hotel,124.13
City Hotel,164.0
City Hotel,134.5
City Hotel,129.6
City Hotel,199.8
City Hotel,164.0
City Hotel,164.0
City Hotel,164.0
City Hotel,134.5
City Hotel,164.0
City Hotel,164.0
City Hotel,159.0
City Hotel,140.4
City Hotel,134.5
City Hotel,134.5
City Hotel,164.0
City Hotel,164.0
City Hotel,164.0
City Hotel,134.5
City Hotel,164.0
City Hotel,139.5
City Hotel,189.0
City Hotel,125.0
City Hotel,125.0
City Hotel,144.0
City Hotel,163.33
City Hotel,117.9
City Hotel,125.4
City Hotel,89.1
City Hotel,125.4
City Hotel,170.0
City Hotel,89.1
City Hotel,124.1
City Hotel,162.0
City Hotel,162.0
City Hotel,186.0
City Hotel,99.0
City Hotel,155.25
City Hotel,130.0
City Hotel,117.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,117.0
City Hotel,215.0
City Hotel,200.0
City Hotel,170.0
City Hotel,130.0
City Hotel,144.0
City Hotel,118.8
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,164.7
City Hotel,109.0
City Hotel,194.0
City Hotel,130.5
City Hotel,95.0
City Hotel,184.29
City Hotel,144.0
City Hotel,89.1
City Hotel,89.1
City Hotel,89.1
City Hotel,98.1
City Hotel,162.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,125.1
City Hotel,170.0
City Hotel,180.0
City Hotel,137.25
City Hotel,148.5
City Hotel,185.0
City Hotel,190.0
City Hotel,135.0
City Hotel,185.0
City Hotel,176.67
City Hotel,176.67
City Hotel,135.0
City Hotel,144.4
City Hotel,126.0
City Hotel,117.0
City Hotel,170.0
City Hotel,175.5
City Hotel,136.0
City Hotel,135.0
City Hotel,130.0
City Hotel,244.0
City Hotel,146.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,126.0
City Hotel,141.33
City Hotel,141.33
City Hotel,260.5
City Hotel,160.0
City Hotel,126.0
City Hotel,126.0
City Hotel,112.67
City Hotel,107.0
City Hotel,135.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,103.6
City Hotel,136.8
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,88.5
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,144.0
City Hotel,180.0
City Hotel,112.67
City Hotel,107.0
City Hotel,144.0
City Hotel,144.0
City Hotel,86.63
City Hotel,137.57
City Hotel,147.6
City Hotel,89.1
City Hotel,112.67
City Hotel,112.5
City Hotel,192.0
City Hotel,209.07
City Hotel,242.86
City Hotel,110.0
City Hotel,89.1
City Hotel,110.0
City Hotel,144.0
City Hotel,112.5
City Hotel,148.2
City Hotel,89.1
City Hotel,180.0
City Hotel,137.57
City Hotel,110.0
City Hotel,110.0
City Hotel,138.0
City Hotel,180.0
City Hotel,119.25
City Hotel,146.57
City Hotel,112.67
City Hotel,91.33
City Hotel,112.67
City Hotel,177.0
City Hotel,129.2
City Hotel,119.25
City Hotel,230.0
City Hotel,119.25
City Hotel,130.0
City Hotel,144.0
City Hotel,144.0
City Hotel,118.5
City Hotel,118.5
City Hotel,305.0
City Hotel,218.0
City Hotel,170.0
City Hotel,89.1
City Hotel,147.6
City Hotel,139.5
City Hotel,112.5
City Hotel,112.5
City Hotel,180.0
City Hotel,144.0
City Hotel,119.25
City Hotel,86.63
City Hotel,99.0
City Hotel,160.0
City Hotel,180.0
City Hotel,168.89
City Hotel,160.0
City Hotel,135.0
City Hotel,162.0
City Hotel,135.0
City Hotel,135.0
City Hotel,112.0
City Hotel,144.0
City Hotel,144.4
City Hotel,144.0
City Hotel,144.0
City Hotel,119.25
City Hotel,170.0
City Hotel,83.16
City Hotel,230.0
City Hotel,190.0
City Hotel,130.33
City Hotel,123.67
City Hotel,144.0
City Hotel,95.0
City Hotel,170.0
City Hotel,189.0
City Hotel,170.0
City Hotel,170.0
City Hotel,135.0
City Hotel,126.0
City Hotel,139.2
City Hotel,117.0
City Hotel,170.0
City Hotel,157.25
City Hotel,215.55
City Hotel,144.0
City Hotel,144.0
City Hotel,150.0
City Hotel,250.0
City Hotel,130.6
City Hotel,159.3
City Hotel,159.3
City Hotel,228.0
City Hotel,230.0
City Hotel,189.0
City Hotel,261.0
City Hotel,126.0
City Hotel,126.0
City Hotel,190.0
City Hotel,162.0
City Hotel,126.0
City Hotel,180.0
City Hotel,180.0
City Hotel,108.0
City Hotel,194.0
City Hotel,136.0
City Hotel,144.0
City Hotel,129.2
City Hotel,144.4
City Hotel,140.6
City Hotel,144.0
City Hotel,160.0
City Hotel,165.0
City Hotel,160.0
City Hotel,198.0
City Hotel,117.0
City Hotel,165.0
City Hotel,162.0
City Hotel,140.0
City Hotel,218.0
City Hotel,123.75
City Hotel,126.0
City Hotel,160.0
City Hotel,139.2
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,175.05
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,180.0
City Hotel,180.0
City Hotel,135.0
City Hotel,162.0
City Hotel,126.0
City Hotel,126.0
City Hotel,144.0
City Hotel,144.0
City Hotel,105.0
City Hotel,140.0
City Hotel,170.0
City Hotel,140.0
City Hotel,126.0
City Hotel,126.0
City Hotel,136.8
City Hotel,200.0
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,135.0
City Hotel,170.0
City Hotel,140.0
City Hotel,135.0
City Hotel,135.0
City Hotel,197.55
City Hotel,160.0
City Hotel,144.0
City Hotel,138.6
City Hotel,129.6
City Hotel,119.0
City Hotel,99.0
City Hotel,126.0
City Hotel,99.0
City Hotel,119.25
City Hotel,126.0
City Hotel,126.0
City Hotel,155.25
City Hotel,160.0
City Hotel,146.0
City Hotel,119.0
City Hotel,119.25
City Hotel,144.0
City Hotel,162.0
City Hotel,199.0
City Hotel,180.0
City Hotel,170.0
City Hotel,270.0
City Hotel,153.0
City Hotel,162.0
City Hotel,80.0
City Hotel,120.0
City Hotel,137.25
City Hotel,180.0
City Hotel,110.0
City Hotel,126.0
City Hotel,126.0
City Hotel,144.0
City Hotel,142.8
City Hotel,208.8
City Hotel,155.0
City Hotel,144.0
City Hotel,145.0
City Hotel,120.6
City Hotel,139.5
City Hotel,160.0
City Hotel,126.0
City Hotel,135.0
City Hotel,126.0
City Hotel,162.0
City Hotel,200.0
City Hotel,125.1
City Hotel,140.0
City Hotel,145.0
City Hotel,153.0
City Hotel,160.0
City Hotel,154.67
City Hotel,180.0
City Hotel,112.67
City Hotel,145.0
City Hotel,140.0
City Hotel,194.34
City Hotel,130.0
City Hotel,144.0
City Hotel,125.4
City Hotel,117.0
City Hotel,98.8
City Hotel,125.4
City Hotel,112.67
City Hotel,144.0
City Hotel,112.67
City Hotel,161.5
City Hotel,170.0
City Hotel,144.0
City Hotel,190.0
City Hotel,117.0
City Hotel,117.0
City Hotel,162.0
City Hotel,189.0
City Hotel,200.0
City Hotel,120.6
City Hotel,162.0
City Hotel,144.0
City Hotel,144.0
City Hotel,126.0
City Hotel,144.0
City Hotel,162.0
City Hotel,112.67
City Hotel,126.0
City Hotel,123.12
City Hotel,80.0
City Hotel,150.0
City Hotel,140.0
City Hotel,144.0
City Hotel,112.67
City Hotel,140.0
City Hotel,98.8
City Hotel,112.67
City Hotel,130.0
City Hotel,101.38
City Hotel,139.5
City Hotel,150.0
City Hotel,112.67
City Hotel,112.67
City Hotel,110.0
City Hotel,139.5
City Hotel,139.5
City Hotel,178.0
City Hotel,170.0
City Hotel,160.0
City Hotel,80.0
City Hotel,95.0
City Hotel,139.5
City Hotel,112.67
City Hotel,91.33
City Hotel,171.0
City Hotel,156.75
City Hotel,193.5
City Hotel,122.66
City Hotel,120.0
City Hotel,125.4
City Hotel,162.0
City Hotel,144.0
City Hotel,139.5
City Hotel,139.5
City Hotel,139.5
City Hotel,185.0
City Hotel,162.0
City Hotel,162.0
City Hotel,162.0
City Hotel,140.0
City Hotel,120.6
City Hotel,110.0
City Hotel,142.88
City Hotel,139.5
City Hotel,139.5
City Hotel,139.5
City Hotel,150.0
City Hotel,163.33
City Hotel,120.0
City Hotel,144.0
City Hotel,120.0
City Hotel,235.0
City Hotel,117.0
City Hotel,110.0
City Hotel,120.0
City Hotel,165.0
City Hotel,165.0
City Hotel,120.0
City Hotel,120.0
City Hotel,110.0
City Hotel,110.0
City Hotel,137.57
City Hotel,110.0
City Hotel,235.0
City Hotel,147.9
City Hotel,104.0
City Hotel,130.0
City Hotel,104.0
City Hotel,130.0
City Hotel,104.0
City Hotel,104.0
City Hotel,171.0
City Hotel,162.0
City Hotel,162.0
City Hotel,140.0
City Hotel,130.0
City Hotel,206.28
City Hotel,160.0
City Hotel,130.0
City Hotel,156.4
City Hotel,180.0
City Hotel,130.0
City Hotel,120.0
City Hotel,144.0
City Hotel,120.0
City Hotel,89.1
City Hotel,120.0
City Hotel,101.25
City Hotel,120.0
City Hotel,126.0
City Hotel,126.0
City Hotel,203.5
City Hotel,99.0
City Hotel,163.33
City Hotel,120.0
City Hotel,120.0
City Hotel,112.92
City Hotel,107.1
City Hotel,160.0
City Hotel,126.0
City Hotel,160.0
City Hotel,120.0
City Hotel,126.0
City Hotel,117.0
City Hotel,162.0
City Hotel,126.0
City Hotel,120.0
City Hotel,130.0
City Hotel,160.0
City Hotel,163.33
City Hotel,126.0
City Hotel,126.0
City Hotel,139.5
City Hotel,120.0
City Hotel,148.5
City Hotel,162.0
City Hotel,159.9
City Hotel,159.9
City Hotel,126.0
City Hotel,117.0
City Hotel,117.0
City Hotel,120.0
City Hotel,126.0
City Hotel,153.0
City Hotel,140.0
City Hotel,120.0
City Hotel,152.0
City Hotel,270.0
City Hotel,79.2
City Hotel,120.0
City Hotel,130.0
City Hotel,89.1
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,140.0
City Hotel,128.0
City Hotel,120.0
City Hotel,104.0
City Hotel,268.33
City Hotel,114.0
City Hotel,228.0
City Hotel,228.0
City Hotel,160.0
City Hotel,120.0
City Hotel,135.0
City Hotel,101.68
City Hotel,167.5
City Hotel,171.0
City Hotel,234.5
City Hotel,80.1
City Hotel,190.0
City Hotel,210.0
City Hotel,126.0
City Hotel,216.0
City Hotel,190.0
City Hotel,119.9
City Hotel,137.5
City Hotel,166.5
City Hotel,120.0
City Hotel,135.67
City Hotel,100.0
City Hotel,125.0
City Hotel,120.0
City Hotel,99.0
City Hotel,110.86
City Hotel,160.0
City Hotel,160.0
City Hotel,150.0
City Hotel,150.0
City Hotel,160.0
City Hotel,160.0
City Hotel,106.72
City Hotel,99.0
City Hotel,126.0
City Hotel,144.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,84.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,151.07
City Hotel,160.0
City Hotel,157.5
City Hotel,205.0
City Hotel,137.25
City Hotel,165.75
City Hotel,180.0
City Hotel,166.0
City Hotel,139.5
City Hotel,108.0
City Hotel,209.0
City Hotel,270.0
City Hotel,126.0
City Hotel,126.0
City Hotel,137.5
City Hotel,130.5
City Hotel,116.0
City Hotel,144.0
City Hotel,132.0
City Hotel,110.0
City Hotel,137.25
City Hotel,142.0
City Hotel,137.25
City Hotel,249.0
City Hotel,117.1
City Hotel,185.0
City Hotel,195.0
City Hotel,160.0
City Hotel,143.4
City Hotel,144.4
City Hotel,85.0
City Hotel,135.0
City Hotel,12.0
City Hotel,166.5
City Hotel,160.0
City Hotel,129.2
City Hotel,157.5
City Hotel,190.0
City Hotel,201.33
City Hotel,170.0
City Hotel,119.25
City Hotel,145.0
City Hotel,157.5
City Hotel,128.0
City Hotel,170.0
City Hotel,82.47
City Hotel,207.45
City Hotel,189.0
City Hotel,114.4
City Hotel,108.0
City Hotel,265.0
City Hotel,91.5
City Hotel,91.5
City Hotel,91.5
City Hotel,190.0
City Hotel,142.33
City Hotel,114.4
City Hotel,109.8
City Hotel,114.4
City Hotel,114.4
City Hotel,91.5
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,91.5
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,91.5
City Hotel,138.6
City Hotel,160.0
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,138.6
City Hotel,91.5
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,114.4
City Hotel,125.1
City Hotel,170.0
City Hotel,114.4
City Hotel,227.0
City Hotel,158.0
City Hotel,160.0
City Hotel,24.0
City Hotel,91.5
City Hotel,126.0
City Hotel,144.0
City Hotel,107.1
City Hotel,122.4
City Hotel,199.0
City Hotel,136.8
City Hotel,190.0
City Hotel,114.4
City Hotel,95.0
City Hotel,99.0
City Hotel,184.0
City Hotel,114.4
City Hotel,114.4
City Hotel,129.0
City Hotel,212.8
City Hotel,114.4
City Hotel,171.0
City Hotel,160.0
City Hotel,114.4
City Hotel,114.4
City Hotel,136.8
City Hotel,144.0
City Hotel,118.8
City Hotel,142.2
City Hotel,142.2
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,243.56
City Hotel,160.0
City Hotel,108.0
City Hotel,160.0
City Hotel,136.0
City Hotel,107.1
City Hotel,107.1
City Hotel,137.0
City Hotel,99.0
City Hotel,144.0
City Hotel,160.0
City Hotel,160.0
City Hotel,160.0
City Hotel,160.0
City Hotel,160.0
City Hotel,153.33
City Hotel,139.5
City Hotel,170.0
City Hotel,125.1
City Hotel,118.08
City Hotel,187.0
City Hotel,160.0
City Hotel,123.3
City Hotel,160.0
City Hotel,157.5
City Hotel,119.25
City Hotel,117.0
City Hotel,180.0
City Hotel,183.6
City Hotel,187.0
City Hotel,162.0
City Hotel,204.0
City Hotel,178.5
City Hotel,126.0
City Hotel,139.5
City Hotel,128.0
City Hotel,123.3
City Hotel,123.3
City Hotel,128.0
City Hotel,99.0
City Hotel,178.5
City Hotel,99.0
City Hotel,85.5
City Hotel,234.0
City Hotel,144.0
City Hotel,144.37
City Hotel,128.0
City Hotel,126.0
City Hotel,126.0
City Hotel,160.0
City Hotel,126.0
City Hotel,230.0
City Hotel,106.28
City Hotel,126.0
City Hotel,198.0
City Hotel,335.0
City Hotel,139.5
City Hotel,126.0
City Hotel,138.6
City Hotel,162.0
City Hotel,138.83
City Hotel,125.1
City Hotel,335.0
City Hotel,144.0
City Hotel,126.0
City Hotel,126.0
City Hotel,117.9
City Hotel,104.0
City Hotel,170.3
City Hotel,157.5
City Hotel,139.5
City Hotel,157.5
City Hotel,139.5
City Hotel,169.0
City Hotel,160.0
City Hotel,132.6
City Hotel,159.3
City Hotel,126.0
City Hotel,126.0
City Hotel,175.5
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,144.0
City Hotel,123.05
City Hotel,123.05
City Hotel,166.0
City Hotel,107.1
City Hotel,144.0
City Hotel,153.0
City Hotel,107.1
City Hotel,126.0
City Hotel,165.0
City Hotel,126.0
City Hotel,106.89
City Hotel,135.0
City Hotel,108.0
City Hotel,126.0
City Hotel,198.0
City Hotel,139.5
City Hotel,165.75
City Hotel,125.1
City Hotel,126.0
City Hotel,117.0
City Hotel,190.0
City Hotel,91.51
City Hotel,108.0
City Hotel,160.0
City Hotel,129.6
City Hotel,129.9
City Hotel,129.6
City Hotel,89.1
City Hotel,108.0
City Hotel,108.0
City Hotel,198.0
City Hotel,138.9
City Hotel,129.9
City Hotel,96.33
City Hotel,138.9
City Hotel,96.33
City Hotel,96.33
City Hotel,190.0
City Hotel,180.0
City Hotel,130.8
City Hotel,106.72
City Hotel,153.0
City Hotel,162.0
City Hotel,96.32
City Hotel,143.0
City Hotel,179.5
City Hotel,96.32
City Hotel,179.5
City Hotel,126.0
City Hotel,126.0
City Hotel,135.0
City Hotel,220.0
City Hotel,126.0
City Hotel,144.0
City Hotel,121.5
City Hotel,144.0
City Hotel,108.0
City Hotel,164.0
City Hotel,108.0
City Hotel,126.0
City Hotel,132.44
City Hotel,150.3
City Hotel,99.0
City Hotel,162.0
City Hotel,89.1
City Hotel,126.0
City Hotel,160.0
City Hotel,111.0
City Hotel,111.0
City Hotel,111.0
City Hotel,111.0
City Hotel,107.1
City Hotel,85.0
City Hotel,85.0
City Hotel,161.88
City Hotel,125.1
City Hotel,125.1
City Hotel,125.1
City Hotel,138.83
City Hotel,174.6
City Hotel,112.0
City Hotel,128.0
City Hotel,128.0
City Hotel,112.0
City Hotel,139.5
City Hotel,128.0
City Hotel,128.0
City Hotel,104.0
City Hotel,128.0
City Hotel,153.0
City Hotel,128.0
City Hotel,128.0
City Hotel,104.0
City Hotel,104.0
City Hotel,104.0
City Hotel,128.0
City Hotel,128.0
City Hotel,104.0
City Hotel,128.0
City Hotel,128.0
City Hotel,185.0
City Hotel,126.0
City Hotel,185.0
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,160.0
City Hotel,172.8
City Hotel,126.0
City Hotel,128.0
City Hotel,174.8
City Hotel,125.1
City Hotel,138.83
City Hotel,138.83
City Hotel,170.0
City Hotel,91.51
City Hotel,126.0
City Hotel,107.1
City Hotel,175.0
City Hotel,143.1
City Hotel,126.0
City Hotel,126.0
City Hotel,82.47
City Hotel,229.5
City Hotel,85.0
City Hotel,129.78
City Hotel,110.0
City Hotel,117.1
City Hotel,117.1
City Hotel,197.0
City Hotel,107.1
City Hotel,107.1
City Hotel,140.0
City Hotel,85.0
City Hotel,106.4
City Hotel,107.1
City Hotel,126.0
City Hotel,170.0
City Hotel,121.6
City Hotel,112.0
City Hotel,107.1
City Hotel,85.0
City Hotel,180.0
City Hotel,78.35
City Hotel,142.5
City Hotel,139.5
City Hotel,139.5
City Hotel,112.0
City Hotel,139.5
City Hotel,139.5
City Hotel,108.0
City Hotel,139.5
City Hotel,108.0
City Hotel,139.5
City Hotel,108.0
City Hotel,139.5
City Hotel,112.0
City Hotel,108.0
City Hotel,139.5
City Hotel,139.5
City Hotel,89.1
City Hotel,193.2
City Hotel,313.67
City Hotel,193.2
City Hotel,130.0
City Hotel,94.0
City Hotel,108.0
City Hotel,125.1
City Hotel,153.0
City Hotel,125.1
City Hotel,80.1
City Hotel,139.0
City Hotel,77.49
City Hotel,220.0
City Hotel,119.0
City Hotel,119.0
City Hotel,140.0
City Hotel,92.65
City Hotel,107.1
City Hotel,107.1
City Hotel,108.0
City Hotel,109.0
City Hotel,89.1
City Hotel,116.0
City Hotel,171.0
City Hotel,111.0
City Hotel,111.0
City Hotel,130.0
City Hotel,108.0
City Hotel,139.0
City Hotel,108.0
City Hotel,260.0
City Hotel,144.0
City Hotel,260.0
City Hotel,128.8
City Hotel,142.2
City Hotel,78.35
City Hotel,157.5
City Hotel,120.0
City Hotel,153.0
City Hotel,123.0
City Hotel,130.0
City Hotel,119.0
City Hotel,95.0
City Hotel,94.0
City Hotel,137.21
City Hotel,206.1
City Hotel,94.0
City Hotel,160.0
City Hotel,144.0
City Hotel,162.0
City Hotel,162.0
City Hotel,130.67
City Hotel,95.0
City Hotel,88.0
City Hotel,88.0
City Hotel,177.0
City Hotel,146.67
City Hotel,138.6
City Hotel,83.16
City Hotel,126.0
City Hotel,94.0
City Hotel,144.0
City Hotel,144.0
City Hotel,99.0
City Hotel,144.0
City Hotel,171.0
City Hotel,153.0
City Hotel,190.0
City Hotel,106.28
City Hotel,250.0
City Hotel,126.0
City Hotel,190.0
City Hotel,89.1
City Hotel,134.0
City Hotel,135.0
City Hotel,110.0
City Hotel,95.0
City Hotel,95.0
City Hotel,83.16
City Hotel,180.0
City Hotel,95.0
City Hotel,114.0
City Hotel,153.0
City Hotel,65.0
City Hotel,80.1
City Hotel,125.0
City Hotel,65.0
City Hotel,84.6
City Hotel,95.0
City Hotel,193.5
City Hotel,153.0
City Hotel,153.0
City Hotel,125.0
City Hotel,100.0
City Hotel,125.0
City Hotel,103.95
City Hotel,89.1
City Hotel,129.5
City Hotel,186.67
City Hotel,160.0
City Hotel,89.1
City Hotel,103.95
City Hotel,109.8
City Hotel,89.1
City Hotel,149.4
City Hotel,149.4
City Hotel,139.5
City Hotel,160.0
City Hotel,160.0
City Hotel,133.65
City Hotel,133.06
City Hotel,133.06
City Hotel,89.1
City Hotel,128.0
City Hotel,89.1
City Hotel,230.0
City Hotel,65.0
City Hotel,144.0
City Hotel,144.0
City Hotel,144.0
City Hotel,171.0
City Hotel,110.0
City Hotel,140.0
City Hotel,175.5
City Hotel,121.6
City Hotel,190.0
City Hotel,89.1
City Hotel,89.1
City Hotel,125.1
City Hotel,117.0
City Hotel,85.0
City Hotel,89.1
City Hotel,90.09
City Hotel,125.1
City Hotel,146.67
City Hotel,117.0
City Hotel,126.67
City Hotel,150.0
City Hotel,139.5
City Hotel,187.5
City Hotel,125.1
City Hotel,110.0
City Hotel,95.0
City Hotel,110.0
City Hotel,150.0
City Hotel,160.0
City Hotel,85.0
City Hotel,121.1
City Hotel,84.6
City Hotel,120.5
City Hotel,95.0
City Hotel,92.98
City Hotel,133.33
City Hotel,246.67
City Hotel,125.0
City Hotel,112.5
City Hotel,200.0
City Hotel,108.0
City Hotel,98.1
City Hotel,89.1
City Hotel,124.65
City Hotel,165.2
City Hotel,140.0
City Hotel,126.0
City Hotel,165.0
City Hotel,157.5
City Hotel,108.0
City Hotel,164.0
City Hotel,150.0
City Hotel,133.33
City Hotel,133.33
City Hotel,142.33
City Hotel,130.0
City Hotel,92.17
City Hotel,150.0
City Hotel,95.0
City Hotel,101.33
City Hotel,108.0
City Hotel,160.0
City Hotel,110.0
City Hotel,126.0
City Hotel,159.3
City Hotel,220.0
City Hotel,89.1
City Hotel,205.0
City Hotel,98.1
City Hotel,110.0
City Hotel,145.8
City Hotel,126.0
City Hotel,210.0
City Hotel,140.0
City Hotel,133.65
City Hotel,89.1
City Hotel,99.0
City Hotel,108.0
City Hotel,115.14
City Hotel,177.0
City Hotel,89.1
City Hotel,189.0
City Hotel,177.0
City Hotel,111.52
City Hotel,190.0
City Hotel,89.1
City Hotel,89.1
City Hotel,126.0
City Hotel,140.0
City Hotel,115.8
City Hotel,115.8
City Hotel,93.6
City Hotel,130.0
City Hotel,124.4
City Hotel,153.79
City Hotel,144.0
City Hotel,227.25
City Hotel,107.0
City Hotel,125.1
City Hotel,112.67
City Hotel,112.67
City Hotel,125.1
City Hotel,112.67
City Hotel,91.33
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,145.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,114.0
City Hotel,140.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,220.4
City Hotel,170.0
City Hotel,84.6
City Hotel,117.0
City Hotel,89.1
City Hotel,129.0
City Hotel,142.0
City Hotel,250.0
City Hotel,135.7
City Hotel,135.89
